,pitcher_id,FF,SL,FT,CH,CU,SI,FC,KC,FS,KN
554,553902,0.8571428571428571,0.02857142857142857,0.0,0.08571428571428572,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
555,592815,0.3427876823338736,0.22123176661264182,0.26094003241491087,0.0,0.17504051863857376,0.0,0.0,0.0,0.0,0.0
556,502706,0.0871268656716418,0.17313432835820897,0.0,0.0953358208955224,0.0,0.4735074626865672,0.0,0.1708955223880597,0.0,0.0
557,594867,0.21641791044776118,0.20149253731343283,0.3880597014925373,0.0708955223880597,0.12313432835820895,0.0,0.0,0.0,0.0,0.0
558,474039,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
559,519096,0.13589449541284404,0.08543577981651376,0.0005733944954128441,0.11295871559633028,0.0,0.6645642201834863,0.0005733944954128441,0.0,0.0,0.0
560,453562,0.02023332118118848,0.1882974845060153,0.0,0.0949690120306234,0.12285818446955887,0.5736419978126139,0.0,0.0,0.0,0.0
561,592826,0.5866131191432397,0.12985274431057564,0.07550200803212852,0.06131191432396252,0.1467202141900937,0.0,0.0,0.0,0.0,0.0
562,607162,0.4957983193277311,0.17647058823529413,0.12605042016806722,0.20168067226890757,0.0,0.0,0.0,0.0,0.0,0.0
563,592833,0.7626459143968871,0.13229571984435798,0.007782101167315175,0.03501945525291829,0.007782101167315175,0.0,0.054474708171206226,0.0,0.0,0.0
564,605121,0.44857142857142857,0.5495238095238095,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0
565,592836,0.5549561699258261,0.0,0.037086985839514496,0.0,0.12238705327039784,0.0,0.14463924477410653,0.0,0.1409305461901551,0.0
566,541640,0.08570386579139315,0.10576221735959154,0.3464624361779723,0.20204230488694383,0.007658643326039387,0.0,0.25200583515681985,0.0,0.00036469730123997083,0.0
567,572362,0.30670926517571884,0.04856230031948882,0.28498402555910546,0.1744408945686901,0.1853035143769968,0.0,0.0,0.0,0.0,0.0
568,605130,0.5296610169491526,0.2584745762711864,0.0,0.05508474576271186,0.15677966101694915,0.0,0.0,0.0,0.0,0.0
569,605135,0.1524163568773234,0.0,0.0,0.042131350681536554,0.1325898389095415,0.4188351920693928,0.2540272614622057,0.0,0.0,0.0
570,592848,0.8,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
571,541650,0.7362637362637363,0.15384615384615385,0.0,0.10989010989010989,0.0,0.0,0.0,0.0,0.0,0.0
572,543699,0.20042159883249555,0.14610021079941624,0.3774931084806227,0.12064212745257014,0.1452894438138479,0.0,0.01005351062104751,0.0,0.0,0.0
573,541652,0.42902881536819637,0.3863393810032017,0.10779082177161152,0.0768409818569904,0.0,0.0,0.0,0.0,0.0,0.0
574,642003,0.3028571428571429,0.3961904761904762,0.18761904761904763,0.11333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
575,594902,0.438911704312115,0.12782340862422997,0.17299794661190965,0.04106776180698152,0.21919917864476385,0.0,0.0,0.0,0.0,0.0
576,607188,0.5690737833594977,0.21467817896389324,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.17778649921507064,0.0
577,607192,0.559206245933637,0.053675992192582955,0.13109954456733897,0.05172413793103448,0.20429407937540664,0.0,0.0,0.0,0.0,0.0
578,642008,0.5436337625178826,0.19599427753934193,0.11444921316165951,0.0,0.002861230329041488,0.0,0.0,0.0,0.1430615164520744,0.0
579,605143,0.6401985111662531,0.31265508684863524,0.0,0.0,0.04714640198511166,0.0,0.0,0.0,0.0,0.0
580,476123,0.5769230769230769,0.0,0.0,0.23076923076923078,0.19230769230769232,0.0,0.0,0.0,0.0,0.0
581,502748,0.2612533097969991,0.37628714327743457,0.26301853486319504,0.03177405119152692,0.0,0.0,0.0,0.06766696087084437,0.0,0.0
582,592858,0.6842105263157895,0.21804511278195488,0.0,0.0,0.09774436090225563,0.0,0.0,0.0,0.0,0.0
583,605151,0.7210282343025706,0.017277707543194267,0.06573957016434892,0.00042140750105351877,0.0,0.0,0.0,0.1955330804888327,0.0,0.0
584,607200,0.04750402576489533,0.12721417069243157,0.0,0.0,0.06843800322061191,0.49597423510466987,0.11916264090177134,0.0,0.14170692431561996,0.0
585,592865,0.6571709233791748,0.3300589390962672,0.004911591355599214,0.007858546168958742,0.0,0.0,0.0,0.0,0.0,0.0
586,592866,0.49815211048434155,0.15658432211631979,0.0,0.13032483952538418,0.010309278350515464,0.20462944952343903,0.0,0.0,0.0,0.0
587,605154,0.5068836045056321,0.43178973717146435,0.04130162703379224,0.01877346683354193,0.0012515644555694619,0.0,0.0,0.0,0.0,0.0
588,605155,0.10309278350515463,0.05154639175257732,0.0,0.0,0.22164948453608246,0.0,0.6237113402061856,0.0,0.0,0.0
589,592869,0.49242424242424243,0.0,0.1893939393939394,0.06818181818181818,0.21212121212121213,0.0,0.03787878787878788,0.0,0.0,0.0
590,519141,0.4874192830104654,0.0,0.05967490536628813,0.01603206412825651,0.00022266755733689602,0.0,0.06034290803829882,0.37586283678468047,0.00044533511467379205,0.0
591,656354,0.47811993517017826,0.2852512155591572,0.0,0.2366288492706645,0.0,0.0,0.0,0.0,0.0,0.0
592,519144,0.2698019801980198,0.20513613861386137,0.27738242574257427,0.09962871287128713,0.14805074257425743,0.0,0.0,0.0,0.0,0.0
593,592872,0.4774193548387097,0.0,0.0,0.36774193548387096,0.09032258064516129,0.0,0.06451612903225806,0.0,0.0,0.0
594,605156,0.19047619047619047,0.07142857142857142,0.2857142857142857,0.3333333333333333,0.11904761904761904,0.0,0.0,0.0,0.0,0.0
595,625643,0.6020275539381336,0.1466077462958149,0.0028593709383935534,0.17624122693007538,0.07226410189758253,0.0,0.0,0.0,0.0,0.0
596,605164,0.4586944984963736,0.2393419423315054,0.0889793030249425,0.11816734477268707,0.09481691137449141,0.0,0.0,0.0,0.0,0.0
597,642028,0.5613207547169812,0.32547169811320753,0.0,0.09905660377358491,0.014150943396226415,0.0,0.0,0.0,0.0,0.0
598,543726,0.44171779141104295,0.0,0.006134969325153374,0.0,0.2392638036809816,0.0,0.3128834355828221,0.0,0.0,0.0
599,519151,0.4269833249115715,0.2314300151591713,0.06720565942395149,0.0,0.2743810005053057,0.0,0.0,0.0,0.0,0.0
600,592879,0.6192203082502267,0.271985494106981,0.0,0.10879419764279238,0.0,0.0,0.0,0.0,0.0,0.0
601,607215,0.3636981645139361,0.03874915023793338,0.2467709041468389,0.1053704962610469,0.24541128484024474,0.0,0.0,0.0,0.0,0.0
602,605169,0.6178010471204188,0.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.3717277486910995,0.0,0.0
603,607219,0.21258023106546856,0.2729139922978177,0.43157894736842106,0.0649550706033376,0.01797175866495507,0.0,0.0,0.0,0.0,0.0
604,500724,0.06688687035507845,0.3220478943022296,0.44137076796036334,0.0,0.16969446738232866,0.0,0.0,0.0,0.0,0.0
605,572403,0.12232204561161023,0.23565998617829992,0.4395300621976503,0.017277125086385625,0.1852107809260539,0.0,0.0,0.0,0.0,0.0
606,543734,0.12674698795180722,0.019759036144578312,0.0,0.2327710843373494,0.014457831325301205,0.35518072289156627,0.2510843373493976,0.0,0.0,0.0
607,607216,0.1836734693877551,0.4489795918367347,0.3469387755102041,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0
608,605170,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
609,605177,0.2203872437357631,0.4043280182232346,0.0,0.00683371298405467,0.0005694760820045558,0.3678815489749431,0.0,0.0,0.0,0.0
610,523260,0.4175374829622899,0.15174920490686053,0.17264879600181735,0.07314856883234894,0.00045433893684688776,0.0,0.0,0.18446160835983644,0.0,0.0
611,607229,0.09044471153846154,0.15895432692307693,0.5393629807692307,0.0946514423076923,0.11658653846153846,0.0,0.0,0.0,0.0,0.0
612,519166,0.2154178674351585,0.3739193083573487,0.3170028818443804,0.0036023054755043226,0.09005763688760807,0.0,0.0,0.0,0.0,0.0
613,605182,0.5289949655043819,0.20305798993100876,0.001864628006712661,0.14879731493567033,0.11728510162222637,0.0,0.0,0.0,0.0,0.0
614,451584,0.4617524339360223,0.0,0.030598052851182198,0.0004636068613815484,0.0,0.0,0.2943903569772833,0.21279554937413073,0.0,0.0
615,594943,0.07722007722007722,0.0,0.5366795366795367,0.138996138996139,0.04633204633204633,0.0,0.20077220077220076,0.0,0.0,0.0
616,543746,0.047505938242280284,0.20190023752969122,0.6532066508313539,0.0,0.09738717339667459,0.0,0.0,0.0,0.0,0.0
617,607231,0.18816458622283866,0.05224225612575127,0.3786407766990291,0.26490984743411927,0.11604253351826167,0.0,0.0,0.0,0.0,0.0
618,457732,0.5909090909090909,0.0,0.0,0.0,0.06818181818181818,0.0,0.3409090909090909,0.0,0.0,0.0
